.017850,150,70,110,0,2,0.457560062408,166.379863024,166.837423086,0,1,1533126647.81,-0.0453310012817,90.85
.017850,150,70,110,0,7,110.40783596,165.320368052,275.728204012,0,1,1533126704.3,-3.2901763916e-05,90.53
.017850,150,70,110,1,7,195.243571043,44.1150820255,239.358653069,1,0,1533126784.84,-5.04266309738,37.40
.017850,150,70,110,1,6,206.9851861,45.2211198807,252.206305981,1,0,1533126817.26,-5.05224609375,37.42
.017850,150,70,110,2,5,251.617161989,45.2694029808,296.88656497,1,0,1533126817.89,-5.0516731739,37.65
.017850,150,70,110,3,4,228.737177134,44.1935138702,272.930691004,1,0,1533126886.09,-5.04256987572,37.41
.017850,150,70,110,4,3,261.533509016,45.2156720161,306.749181032,1,0,1533126897.53,-5.04607009888,37.73
.017850,150,70,110,5,2,261.085331917,45.19039011,306.275722027,1,0,1533126943.24,-5.05268096924,37.66
.017850,150,70,110,6,1,290.091762066,45.2384970188,335.330259085,1,0,1533126959.47,-5.04537415504,37.48
.017850,150,70,110,6,0,298.778829098,44.1877589226,342.96658802,1,0,1533126996.07,-5.046241045,37.59
